Ref,Guid,PricePointId,ProductReferenceCode,PercentDiscount
803,72af97ca-2ec4-41c3-bd7d-b8e97fdccd75,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketFlannelfleece_30x40,0.8474
805,6ac82cc6-c176-44ef-a501-dd2a4ebb0ec9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketFlannelfleece_60x80_PackOf3,0.8077
807,818db4ff-7407-458c-957e-cfb7c15371f5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketPolarfleece_25x20,0.8857
809,6fc2bf2d-47d6-49e7-a42e-66acfd72cc07,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketPolarfleece_30x40,0.896
811,6cb0efa8-fe33-429c-8789-aacb5c92d1ee,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketPolarfleece_40x30,0.896
813,7749fd23-0c3e-4d7a-9af8-9e754a3c2c2c,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketPolarfleece_60x80,0.696
815,6da0bca9-e178-4706-a8b4-fa13dba2b15e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketSherpafleece_50x60,0.696
817,7660f569-5689-4f91-909a-1a4bb2aef65b,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BoxedPuzzle_Board_18x13_PackOf3,0.5995
819,813a050f-f577-4323-b1f9-8fead4a07bbe,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BoxedPuzzle_Board_20x15,0.52
821,81007e52-a94d-4ff1-b960-2cecc31cc779,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Cal_Kitc13s_5x17,0.1998
823,742835bc-6d99-4a7d-9bbb-231147f6066f,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Cal_SinglePoster_16x20,0.1998
825,6eca1e34-1a2f-4b2c-9768-52a6395923aa,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_10x10,0.6798
827,7e8e2d6c-32c3-4f53-ad4e-c5577fb46ada,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_12x10_FloatFrameWhite,0.5674
829,69132362-c3b3-4ad7-ae18-58d2b26bae0f,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_12x12_FloatFrameBlack,0.5759
831,81979a7c-131d-47a6-9a22-74135296bb78,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_16x20,0.5998
833,81f8b251-83b2-44fb-a26a-dac58cf44511,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_16x20_FloatFrameWalnutFlair,0.5675
835,6e76c9f1-8657-4511-b8b0-b1e68665d810,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_24x36,0.4795
837,752cb97b-4e12-4149-b4b3-18d50be53d54,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_28x40,0.5999
839,7f2753b2-749c-4c1e-932a-37115179b838,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_8x8,0.805
841,7bd265d6-82af-4e93-bd4b-84b0693f9010,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F38_12x16,0.6558
843,6bd4441f-96ac-42f1-b980-00fc1ed9c2d5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F38_12x8,0.646
845,71c62cae-82ea-4cdb-85d5-10d14fdf47bc,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F38_30x20,0.5756
847,7e416562-35be-41bb-a466-fef61e354e16,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleCluster_F18_32x22_P3,0.6478
849,756d2811-e142-4a38-8ce5-367341006627,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleCluster_F18_42x34_P3,0.6717
851,848050d6-453c-4b07-a095-11e4e56a3549,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleCluster_F18_62x62_P9,0.672
853,71443b21-e04b-4db9-a0bd-c9ccea001005,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleCluster_F18_64x36_P5,0.6716
855,7d9d0c19-20db-4c4e-9c85-68f8af040f3e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleSplit_F18_32x32_P9,0.2
857,80ae7395-68e6-42b4-b9d5-18d04fb1aa79,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasCluster2_F18_16x20,0.6798
859,6eec65d3-e448-4ba2-baa1-b7a8f4e21e54,563f6010-fbf4-4474-bc7f-f35879f6b1ee,ChristmasBubble_PackOf2,0.6001
861,81ecc61e-3bf5-470b-92d2-34bee8a1c67a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,ChristmasBubble_PackOf4,0.7037
863,6d0a1110-73f9-4d55-b924-9dd25b509ec1,563f6010-fbf4-4474-bc7f-f35879f6b1ee,ChristmasStocking_PackOf4,0.7679
865,7a4c9f5a-10d6-44b3-bf35-cde8c981e9f6,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CushionPolyester_18x18,0.5997
867,79cee05d-2b4a-4a8a-9660-28f6707409d1,563f6010-fbf4-4474-bc7f-f35879f6b1ee,DoubleSideBlanketPolar_60x50,0.7197
869,7dcb6d11-95f6-4f36-a2f6-62427c4566fb,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_12x8_White_PackOf3,0.1999
871,8522a63e-5172-4b73-8edd-8ebaa88be89a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_16x12_Black,0.4947
873,6a34ff13-c126-473c-ad14-d38ca02bb6f3,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_16x12_White,0.4947
875,784b7714-25c4-41b2-a03c-c6c6bf4b7c25,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_23x16_Oak_PackOf3,0.5998
877,6b114a0b-7f8f-414d-8139-b446a6d5a2bb,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_23x16_White,0.4961
879,7a32f685-3eb5-48b7-acbe-966ba866c6f9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_23x33_Black,0.4957
881,71f3c02c-1420-43f6-8bd7-e3ec7184777e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_23x33_White_PackOf3,0.6
883,6bf2d789-657a-407b-944c-b5d06360942a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_8x12_Oak,0.5041
885,80e3ddfe-d103-4263-a57b-d648885673e5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_8x6_Black_PackOf3,0.5995
887,8121e49a-f1f3-4ada-ae68-b0a305d0450f,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_10x8_White_PackOf12,0.68
889,757695cb-8247-4c40-9e4e-32b8b6edd9b0,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_12x12_White_PackOf4,0.6799
891,73fad897-a7fb-46ae-81e4-662b807da5b3,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_16x12_Black_PackOf4,0.68
893,798ed405-9236-4e4a-9c43-4253a67837d2,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_8x10_White_PackOf12,0.68
895,6a8b8f4d-26d9-4713-a1b2-44a4d1f7c7fe,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_8x10_White_PackOf4,0.6799
897,716f398c-cd8e-4336-b8cf-0bc66c9a4724,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_IphonePlastic_iPhone5_Black,0.3589
899,6b967501-cba9-4c68-9761-9a59df7589b6,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_IphonePlastic_iPhone7Plus_Transparent,0.3581
901,68db31c8-2bb6-4ef6-b70b-75558ad20b96,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_IphoneSilicon_iPhone8plus_Black,0.3602
903,7a7340f3-c226-4f14-9b61-791f19aa37fb,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_IphoneSilicon_iPhoneXR_Black,0.3602
905,792f1872-cd26-4d8c-aee4-3e61e6e4bd07,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_IphoneSilicon_iPhoneXS_Black,0.3602
907,84ac5a50-03d1-4d78-9d41-f43569e6b358,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_SamsungPlastic_GalaxyS6EdgePlus_Transparent,0.3581
909,7d310847-8916-48da-99c1-6e71dec215ac,563f6010-fbf4-4474-bc7f-f35879f6b1ee,GreetingCard_Flat_5x7,0.6003
911,76130f8b-621a-4eaa-8f53-53f636664d0c,563f6010-fbf4-4474-bc7f-f35879f6b1ee,LabPrint_10x8,0.3487
913,787ed91d-7ab1-4b94-ac8e-f5a420a9cc27,563f6010-fbf4-4474-bc7f-f35879f6b1ee,LabPrint_12x8,0.3354
915,85c3d35a-1ab6-4d00-ae5c-341abe0eaf3a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MagnetSquare_3x3_PackOf6,0.6805
917,84644c21-dfc9-4f22-a02d-f408f10b4a18,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalPrint_10x7,0.742
919,7c5294bf-de3e-4b2e-9e11-c3962c4796d5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalPrintCluster3_10x10,0.8479
921,7f7e1cd6-102b-4da3-8b62-13a4610fc4fb,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalPrintCluster4_10x10,0.8
923,712d611e-bcab-4371-b5eb-70fa03cc79ad,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalPrintCluster4_12x12,0.8158
925,74bc3dd1-5101-4a3a-8e80-d10d2d6c3ebe,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Mug_Basic_HandleInnerPink,0.6797
927,7bd78672-7b93-423a-baa4-928186686a1a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Mug_Basic_White,0.7599
929,83c5b7bc-9582-452f-ba0a-48831a77ef91,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Mug_Basic15oz_White,0.6789
931,70c8297b-5b76-4cec-bfbe-046135cf85ad,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Ornament_Star,0.5994
933,6a6c4d35-0184-4a2a-9e9d-2922dfca1617,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_CailuxCover_11x11_Gray_20pp,0.7111
935,81a1b17b-b4d1-42a8-b673-2992cb50adfd,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_11x11_80pp,0.6795
937,73512e73-f872-4114-a194-3b3b0e1537c6,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_12x8_150pp,0.68
939,7b6b4a04-4149-43ab-86cb-64143b1726a9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_12x8_20pp,0.4395
941,83453d43-d012-4b8a-a99a-2e4e3d5efd23,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_12x8_40pp,0.6799
943,7bc28489-67fe-49ce-a1dc-2f08683e8442,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_12x8_80pp,0.6799
945,8260bd1e-8a06-4201-8dc7-7691ef4e6301,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_8x6_100pp,0.6789
947,742e2ad0-dbce-409b-a81a-b503521e644e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_8x6_20pp,0.5674
949,6a5bbda9-2cfc-4049-b360-84f971d65a77,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_8x6_50pp,0.6781
951,82ec6601-a5e7-44c2-85e2-e7998585af24,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Black_20pp,0.6795
953,710882c8-c500-4758-9b55-1bfa1392bfa5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x6_Cream_30pp,0.6784
955,68c300e9-6cb8-4e47-86d8-b8ab8b93ad30,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x6_Cream_50pp,0.6795
957,73e44f2f-4f0d-4bc0-9d72-32c53d9c628e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x8_Black_20pp,0.679
959,6f97fa07-1fc1-472c-a944-829fb55861d0,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x8_Cream_100pp,0.6794
961,7c7e9a1b-69b6-4598-83b3-dceb656218b6,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherValentina_12x8_Black_20pp,0.679
963,6d2a27b4-9156-47a7-91fc-26efa20c6bb2,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherValentina_12x8_Black_40pp,0.6793
965,6d8fe791-628a-4a84-9e32-fd980942beca,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherValentina_12x8_Black_60pp,0.6795
967,6c59f809-fc79-49b3-9e52-ee6634b47278,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_PhotoHardCover_16x12_20pp,0.4869
969,6b7fb257-1654-4f0b-abaf-ee5ad9f184aa,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_PhotoHardCover_8x6_80pp,0.6787
971,7a9507b5-4f64-41ae-8b1e-db657b0a63eb,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_PhotoHardCover_8x8_40pp,0.6785
973,76fbfe72-5820-49cb-a339-8f1b24cf4010,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_AcrylicWinFull_12x12_Beige_20pp,0.76
975,7f12cbca-2152-4068-8453-b42046713fdf,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_AcrylicWinRect_12x8_Black_20pp,0.712
977,7c94b696-8819-47f5-b3a5-a4da6cd7b1a7,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_AcrylicWinRect_8x8_Black_20pp,0.76
979,75ce732b-b10e-4770-ac95-3aae6924d642,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_StdCailuxCover_12x8_Beige_40pp,0.76
981,73410e43-9185-4bf7-90d7-b9dc6d865a3b,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_StdCailuxCover_12x8_Black_20pp,0.7433
983,79ed1402-bcbe-45a0-b2b0-29ddc1f71677,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_StdCailuxCover_12x8_Gray_20pp,0.7433
985,76e9ae8d-fa21-41f0-a46a-8fff02d94984,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PBLayFlat_StdCailuxCover_8x12_Gray_20pp,0.76
987,71184e59-b7f5-44aa-b7ff-da84118cc74f,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PhotoTileAlu_33x23,0.68
989,78c5623c-891f-4fa4-8bc6-4e5cccb0ea50,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PhotoTileAlu_6x6,0.6797
991,83b852bb-3f88-45bd-811e-a3c2f716bff9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PhotoTileAlu_8x12,0.6799
993,79531eb2-9d94-4cc5-9779-afc9de0cc1dd,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PhotoTileCluster12_6x6,0.8076
995,7465f527-f51c-4d19-b582-5e3bae030184,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PhotoTileCluster4_8x8,0.8078
997,7ae0df32-e769-4ce5-a6bd-5a6fa853a93e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Puzzle_Board_11x8_PackOf3,0.6864
999,71ba4587-8bcc-4baa-9688-d540efe3e6bd,563f6010-fbf4-4474-bc7f-f35879f6b1ee,TowelBeach_31x63,0.64
1001,607480af-1b80-43b4-bf02-7f05ba12dc13,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketFlannelfleece_40x30,0.8474
1003,60bbc980-288d-428a-810d-92ad8d303aef,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketFlannelfleece_60x50_PackOf3,0.8239
1005,61b96408-f119-49a4-ac10-58019e1f9c67,563f6010-fbf4-4474-bc7f-f35879f6b1ee,BlanketSherpafleece_40x30,0.8633
1007,5a3c7b8e-c514-481e-bb3a-ae03a9dc6995,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Bottle_Plastic800ml_Transparent,0.3599
1009,66a61ed9-cd71-4cc6-8715-1a67714b3da5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_10x10_FloatFrameBlack,0.5671
1011,5ec87d9f-1aa4-4040-b21d-b296e04484ff,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_16x12,0.6297
1013,4eb98c17-ce70-4b9d-8b55-b39ea12cd639,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_16x16_FloatFrameBlack,0.5839
1015,5d408c50-756f-4932-923e-4220b2398ed8,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_16x24_FloatFrameBlack,0.5761
1017,4e152174-ca72-4a1a-a50d-f0d05349832b,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_16x24_FloatFrameWhite,0.5761
1019,4e162d24-b888-48fc-996a-3027b8131be9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_32x48,0.4474
1021,5e5f89db-7c10-4227-8e8a-7bf7a436d84e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_40x12,0.5751
1023,595b7c06-2abf-4d5b-b864-f7fd8b404c24,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_40x30,0.5999
1025,57e127ba-1e9a-4213-8906-0d5584083907,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F18_48x24,0.5999
1027,553ace4b-226d-4731-834c-d6eee951e5c8,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F38_24x16,0.5761
1029,5a3396df-f492-45a2-ae7f-49ea9fe5166d,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F38_40x12,0.5755
1031,45db1db7-5b73-4769-8f1e-255dae5c87ba,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Canvas_F38_8x10,0.6372
1033,6238d436-6654-4e9e-b49f-bb002ea19871,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleCluster_F18_34x24_P4,0.6634
1035,63cbd760-9391-4324-8e1b-d142d6bd70ad,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasBundleCluster_F18_52x36_P3,0.6797
1037,65656d68-1250-412e-b2fd-dd6065bab4e9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasCluster2_F18_30x40,0.6799
1039,5cc1b59b-2238-4034-9578-fb4b652baa9c,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CanvasCluster3_F18_16x12,0.6798
1041,4859cf09-19a1-4cef-8b6e-824e6fd6915d,563f6010-fbf4-4474-bc7f-f35879f6b1ee,ChristmasBubble,0.6003
1043,5ff213b6-2374-4f3b-b682-6a870117bf56,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Coaster_4x4_PackOf6,0.5998
1045,59af762e-5dc6-4f57-b27f-9cb0775a130e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,CushionFloor_39x39,0.68
1047,532e5207-1c6f-4248-a0a7-5aaea52c536a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,DoubleSideBlanketFlannel_40x30,0.8477
1049,4bddf7f7-8b6d-468a-85f5-0c69ffff218b,563f6010-fbf4-4474-bc7f-f35879f6b1ee,DoubleSideBlanketFlannel_50x60,0.648
1051,5573275e-a67e-4204-a4b9-fdda9b1c9631,563f6010-fbf4-4474-bc7f-f35879f6b1ee,DoubleSideBlanketPolar_80x60,0.6956
1053,64ff46a7-a88c-44bc-a6f5-fb3de9683a00,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_12x8_Black_PackOf3,0.5996
1055,45fa6edb-8475-4721-b55f-d9e34104f16a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_16x12_Black_PackOf3,0.1999
1057,56dac988-033a-48ef-bf14-ee4ca3e5f848,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_16x12_Oak,0.4947
1059,61bd54fa-3948-417f-a8ae-3b043307375a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_16x23_Oak,0.4961
1061,4fdce3c7-11e1-4b7c-8339-7583526b3e7a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_23x16_White_PackOf3,0.5998
1063,59d9eab8-78ba-4093-a6ef-36d0717dc864,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_23x33_Oak_PackOf3,0.6
1065,6786c4b0-ad72-4485-a9cb-69ef4ef608e7,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_33x23_White,0.4957
1067,558027d5-b4e9-42ce-b8e0-8120f0df6eba,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_6x8_White,0.6312
1069,4df2619f-5c5d-4b94-9314-53b10c0699b7,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Frame_Wooden_8x12_White,0.5041
1071,51f7163d-2406-4906-af12-3ec0338614ce,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_12x12_White_PackOf12,0.68
1073,65469ebd-c59c-4134-865a-0e4c4b42e321,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_12x16_Black,0.6799
1075,5732ffe5-7d33-4c89-9785-ebf991b7f979,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_12x16_White_PackOf4,0.68
1077,66354c5b-b081-4409-976e-e158688784e7,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_16x12_White,0.6799
1079,67f5260d-0e66-474c-81ec-807b4aaa8c05,563f6010-fbf4-4474-bc7f-f35879f6b1ee,FramedTile_16x12_White_PackOf4,0.68
1081,60d1bfdc-5235-46af-bfb7-e753cb859172,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_IphonePlastic_iPhone6Plus_Transparent,0.3581
1083,54d8b296-7fdf-49de-9da7-cf261002e0e6,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_SamsungPlastic_GalaxyS5_White,0.3581
1085,4dc2e7d2-62d5-4551-99f3-cb436db8ac90,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_SamsungPlastic_GalaxyS6_Black,0.3581
1087,59aa39f3-d654-4ac3-96d0-eb33f3f50f06,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_SamsungPlastic_GalaxyS6_Transparent,0.3581
1089,49d6feaf-3992-4dee-a419-e91444592c94,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_SamsungPlastic_GalaxyS6Edge_Transparent,0.3581
1091,6611efa4-b1a6-4635-9efb-948fd7b08352,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Gadget_SamsungPlastic_Note10_Black,0.3558
1093,50c0ad44-1cd4-48a3-87df-cac675e69d8a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,KeyRing_Circle,0.6003
1095,533d4b78-3f0a-4028-91f7-13d42613f5a2,563f6010-fbf4-4474-bc7f-f35879f6b1ee,LabPrint_6x4,-0.0556
1097,578b7b30-f8f5-4fa2-be18-2f0bc7f5e1e4,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MagneticPrint_Square_2x2,0.3585
1099,64184d04-78cc-463c-bfb2-5712436bfd83,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MagnetPolaroid_3x4,0.6801
1101,6672d277-81d6-43b9-8bfa-58e1c23a8355,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MagnetSquare_3x3,0.36
1103,5114959c-e531-40e2-a544-d734fdfc5a5b,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MagnetStrip_2x8_PackOf3,0.6794
1105,61022058-453b-40a8-beef-af4ff6e07591,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalDeskStand_4x6,0.6003
1107,46b82d8b-6e1b-4ed6-a00a-f8ba8257a60a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalDeskStand_5x7,0.6002
1109,603ddfce-de6e-4994-939c-dd3d97edba56,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalPrintCluster3_11x14,0.7279
1111,5becf860-947c-4a97-96d3-e6504813721d,563f6010-fbf4-4474-bc7f-f35879f6b1ee,MetalPrintCluster3_8x8,0.8239
1113,484aea0b-3b44-48b4-86d3-a27cfbdf4b86,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Mug_Basic_HandleInnerRed,0.6797
1115,566fb315-fe66-439a-abef-0a512875656e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Mug_Basic15oz_White_PackOf2,0.6799
1117,4e355955-99fe-4cfd-b802-504f626ada1a,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Mug_Magic_Black_PackOf6,0.6797
1119,5c8391e8-f259-42a6-9de2-4239690da9bb,563f6010-fbf4-4474-bc7f-f35879f6b1ee,Ornament_Oval,0.5994
1121,57231238-b3b0-4e57-96da-1c33ef5897e9,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_CailuxCover_11x11_Beige_20pp,0.7111
1123,543bf581-5f95-4a3e-b007-5f7832ed341f,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_11x11_40pp,0.6797
1125,48d82438-5dcc-423a-a1a5-c6244264e913,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherCover_8x8_60pp,0.6793
1127,5a39ac29-5fa8-4f83-a4ca-e7ea3afe18c5,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Black_50pp,0.6797
1129,5a6403de-325d-4981-b7a9-ad03ac0b68c4,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Blue_40pp,0.6796
1131,6679ca5b-d157-400a-96a4-edcb70c036ea,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Cream_20pp,0.6795
1133,50c35b94-5989-4918-ba39-ee60d182d5c7,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Cream_30pp,0.6796
1135,47ac6700-34c8-4b6c-8b90-9e401f6a8a1e,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Cream_40pp,0.6796
1137,667a2c3f-faac-4064-bdb5-85d5b580bd8f,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_12x8_Cream_60pp,0.6797
1139,61357cab-7967-4a2b-814d-f9e4ce6b53b2,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x6_Blue_30pp,0.6784
1141,5b21b6a0-27ae-4350-99d1-398cd806d6ac,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x8_Black_60pp,0.6799
1143,466b014e-648d-46aa-8f15-b8d742333f88,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherLorenzo_8x8_Cream_40pp,0.6796
1145,578578d4-fd2c-41ad-9933-148bdc3cde4c,563f6010-fbf4-4474-bc7f-f35879f6b1ee,PB_LeatherValentina_12x8_Black_50pp,0.6794
